,Surrogate Keys,Product Name,Product Category,Province/Territory,Cost (Dollars),Month,Year,Quantity (g),Grams,Calories,Protein,Fat,Fiber,Sat.Fat,Carbs,Multiplier,Inflation,Population,GDP (Millions),Climate
6216,6217,Peanut butter,Condiments,Newfoundland and Labrador,5.13,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,528977,118283.0,humid continental
6217,6218,Peanut butter,Condiments,Prince Edward Island,5.12,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,164195,27196.0,humid continental
6218,6219,Peanut butter,Condiments,Nova Scotia,5.19,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,1010460,156734.0,eastern-maritime
6219,6220,Peanut butter,Condiments,New Brunswick,5.18,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,798656,127780.0,semi-continental
6220,6221,Peanut butter,Condiments,Quebec,5.24,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,8613999,1573003.0,semi-continental
6221,6222,Peanut butter,Condiments,Ontario,5.19,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,14999441,3026831.0,semi-continental
6222,6223,Peanut butter,Condiments,Manitoba,4.99,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,1400663,249750.0,cold continental
6223,6224,Peanut butter,Condiments,Saskatchewan,4.97,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,1171031,333115.0,humid continental
6224,6225,Peanut butter,Condiments,Alberta,5.14,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,4465537,1354364.0,prairie-steppe
6225,6226,Peanut butter,Condiments,British Columbia,5.42,2,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.1,5286478,1144130.0,western maritime
6226,6227,Peanut butter,Condiments,Canada,5.3,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,38567576,8155666.0,continental
6227,6228,Peanut butter,Condiments,Newfoundland and Labrador,5.21,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,528977,118283.0,humid continental
6228,6229,Peanut butter,Condiments,Prince Edward Island,5.22,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,164195,27196.0,humid continental
6229,6230,Peanut butter,Condiments,Nova Scotia,5.24,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,1010460,156734.0,eastern-maritime
6230,6231,Peanut butter,Condiments,New Brunswick,5.38,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,798656,127780.0,semi-continental
6231,6232,Peanut butter,Condiments,Quebec,5.29,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,8613999,1573003.0,semi-continental
6232,6233,Peanut butter,Condiments,Ontario,5.32,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,14999441,3026831.0,semi-continental
6233,6234,Peanut butter,Condiments,Manitoba,5.1,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,1400663,249750.0,cold continental
6234,6235,Peanut butter,Condiments,Saskatchewan,5.09,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,1171031,333115.0,humid continental
6235,6236,Peanut butter,Condiments,Alberta,5.21,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,4465537,1354364.0,prairie-steppe
6236,6237,Peanut butter,Condiments,British Columbia,5.5,3,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.5,5286478,1144130.0,western maritime
6237,6238,Peanut butter,Condiments,Canada,5.37,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,38683567,8155666.0,continental
6238,6239,Peanut butter,Condiments,Newfoundland and Labrador,5.3,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,529249,118283.0,humid continental
6239,6240,Peanut butter,Condiments,Prince Edward Island,5.32,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,165524,27196.0,humid continental
6240,6241,Peanut butter,Condiments,Nova Scotia,5.34,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,1014827,156734.0,eastern-maritime
6241,6242,Peanut butter,Condiments,New Brunswick,5.44,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,801778,127780.0,semi-continental
6242,6243,Peanut butter,Condiments,Quebec,5.45,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,8627524,1573003.0,semi-continental
6243,6244,Peanut butter,Condiments,Ontario,5.37,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,15046211,3026831.0,semi-continental
6244,6245,Peanut butter,Condiments,Manitoba,5.13,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,1405197,249750.0,cold continental
6245,6246,Peanut butter,Condiments,Saskatchewan,5.11,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,1173366,333115.0,humid continental
6246,6247,Peanut butter,Condiments,Alberta,5.23,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,4480956,1354364.0,prairie-steppe
6247,6248,Peanut butter,Condiments,British Columbia,5.46,4,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,4.9,5310164,1144130.0,western maritime
6248,6249,Peanut butter,Condiments,Canada,5.29,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,38683567,8155666.0,continental
6249,6250,Peanut butter,Condiments,Newfoundland and Labrador,5.4,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,529249,118283.0,humid continental
6250,6251,Peanut butter,Condiments,Prince Edward Island,5.37,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,165524,27196.0,humid continental
6251,6252,Peanut butter,Condiments,Nova Scotia,5.36,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,1014827,156734.0,eastern-maritime
6252,6253,Peanut butter,Condiments,New Brunswick,5.44,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,801778,127780.0,semi-continental
6253,6254,Peanut butter,Condiments,Quebec,5.19,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,8627524,1573003.0,semi-continental
6254,6255,Peanut butter,Condiments,Ontario,5.34,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,15046211,3026831.0,semi-continental
6255,6256,Peanut butter,Condiments,Manitoba,5.14,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,1405197,249750.0,cold continental
6256,6257,Peanut butter,Condiments,Saskatchewan,5.14,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,1173366,333115.0,humid continental
6257,6258,Peanut butter,Condiments,Alberta,5.26,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,4480956,1354364.0,prairie-steppe
6258,6259,Peanut butter,Condiments,British Columbia,5.42,5,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.4,5310164,1144130.0,western maritime
6259,6260,Peanut butter,Condiments,Canada,5.41,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,38683567,8155666.0,continental
6260,6261,Peanut butter,Condiments,Newfoundland and Labrador,5.56,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,529249,118283.0,humid continental
6261,6262,Peanut butter,Condiments,Prince Edward Island,5.59,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,165524,27196.0,humid continental
6262,6263,Peanut butter,Condiments,Nova Scotia,5.55,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,1014827,156734.0,eastern-maritime
6263,6264,Peanut butter,Condiments,New Brunswick,5.61,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,801778,127780.0,semi-continental
6264,6265,Peanut butter,Condiments,Quebec,5.3,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,8627524,1573003.0,semi-continental
6265,6266,Peanut butter,Condiments,Ontario,5.41,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,15046211,3026831.0,semi-continental
6266,6267,Peanut butter,Condiments,Manitoba,5.22,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,1405197,249750.0,cold continental
6267,6268,Peanut butter,Condiments,Saskatchewan,5.21,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,1173366,333115.0,humid continental
6268,6269,Peanut butter,Condiments,Alberta,5.37,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,4480956,1354364.0,prairie-steppe
6269,6270,Peanut butter,Condiments,British Columbia,5.64,6,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.6,5310164,1144130.0,western maritime
6270,6271,Peanut butter,Condiments,Canada,5.31,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,38939056,8155666.0,continental
6271,6272,Peanut butter,Condiments,Newfoundland and Labrador,5.32,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,531583,118283.0,humid continental
6272,6273,Peanut butter,Condiments,Prince Edward Island,5.33,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,167188,27196.0,humid continental
6273,6274,Peanut butter,Condiments,Nova Scotia,5.28,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,1025445,156734.0,eastern-maritime
6274,6275,Peanut butter,Condiments,New Brunswick,5.39,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,809568,127780.0,semi-continental
6275,6276,Peanut butter,Condiments,Quebec,5.37,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,8672185,1573003.0,semi-continental
6276,6277,Peanut butter,Condiments,Ontario,5.34,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,15145006,3026831.0,semi-continental
6277,6278,Peanut butter,Condiments,Manitoba,5.0,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,1413409,249750.0,cold continental
6278,6279,Peanut butter,Condiments,Saskatchewan,5.03,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,1178422,333115.0,humid continental
6279,6280,Peanut butter,Condiments,Alberta,5.14,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,4510891,1354364.0,prairie-steppe
6280,6281,Peanut butter,Condiments,British Columbia,5.32,7,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,5356284,1144130.0,western maritime
6281,6282,Peanut butter,Condiments,Canada,5.36,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,38939056,8155666.0,continental
6282,6283,Peanut butter,Condiments,Newfoundland and Labrador,5.63,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,531583,118283.0,humid continental
6283,6284,Peanut butter,Condiments,Prince Edward Island,5.62,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,167188,27196.0,humid continental
6284,6285,Peanut butter,Condiments,Nova Scotia,5.62,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,1025445,156734.0,eastern-maritime
6285,6286,Peanut butter,Condiments,New Brunswick,5.73,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,809568,127780.0,semi-continental
6286,6287,Peanut butter,Condiments,Quebec,5.41,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,8672185,1573003.0,semi-continental
6287,6288,Peanut butter,Condiments,Ontario,5.43,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,15145006,3026831.0,semi-continental
6288,6289,Peanut butter,Condiments,Manitoba,4.92,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,1413409,249750.0,cold continental
6289,6290,Peanut butter,Condiments,Saskatchewan,4.97,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,1178422,333115.0,humid continental
6290,6291,Peanut butter,Condiments,Alberta,5.09,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,4510891,1354364.0,prairie-steppe
6291,6292,Peanut butter,Condiments,British Columbia,5.09,8,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.8,5356284,1144130.0,western maritime
6292,6293,Peanut butter,Condiments,Canada,5.41,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,38939056,8155666.0,continental
6293,6294,Peanut butter,Condiments,Newfoundland and Labrador,5.4,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,531583,118283.0,humid continental
6294,6295,Peanut butter,Condiments,Prince Edward Island,5.43,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,167188,27196.0,humid continental
6295,6296,Peanut butter,Condiments,Nova Scotia,5.41,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,1025445,156734.0,eastern-maritime
6296,6297,Peanut butter,Condiments,New Brunswick,5.51,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,809568,127780.0,semi-continental
6297,6298,Peanut butter,Condiments,Quebec,5.44,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,8672185,1573003.0,semi-continental
6298,6299,Peanut butter,Condiments,Ontario,5.49,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,15145006,3026831.0,semi-continental
6299,6300,Peanut butter,Condiments,Manitoba,5.1,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,1413409,249750.0,cold continental
6300,6301,Peanut butter,Condiments,Saskatchewan,5.15,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,1178422,333115.0,humid continental
6301,6302,Peanut butter,Condiments,Alberta,5.2,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,4510891,1354364.0,prairie-steppe
6302,6303,Peanut butter,Condiments,British Columbia,5.36,9,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,5356284,1144130.0,western maritime
6303,6304,Peanut butter,Condiments,Canada,5.49,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,39276140,8155666.0,continental
6304,6305,Peanut butter,Condiments,Newfoundland and Labrador,5.47,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,533444,118283.0,humid continental
6305,6306,Peanut butter,Condiments,Prince Edward Island,5.47,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,169146,27196.0,humid continental
6306,6307,Peanut butter,Condiments,Nova Scotia,5.49,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,1035666,156734.0,eastern-maritime
6307,6308,Peanut butter,Condiments,New Brunswick,5.66,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,817766,127780.0,semi-continental
6308,6309,Peanut butter,Condiments,Quebec,5.53,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,8730868,1573003.0,semi-continental
6309,6310,Peanut butter,Condiments,Ontario,5.53,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,15283961,3026831.0,semi-continental
6310,6311,Peanut butter,Condiments,Manitoba,5.19,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,1423596,249750.0,cold continental
6311,6312,Peanut butter,Condiments,Saskatchewan,5.27,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,1187607,333115.0,humid continental
6312,6313,Peanut butter,Condiments,Alberta,5.33,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,4561350,1354364.0,prairie-steppe
6313,6314,Peanut butter,Condiments,British Columbia,5.51,10,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.9,5403528,1144130.0,western maritime
6314,6315,Peanut butter,Condiments,Canada,5.32,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,39276140,8155666.0,continental
6315,6316,Peanut butter,Condiments,Newfoundland and Labrador,5.48,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,533444,118283.0,humid continental
6316,6317,Peanut butter,Condiments,Prince Edward Island,5.13,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,169146,27196.0,humid continental
6317,6318,Peanut butter,Condiments,Nova Scotia,5.48,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,1035666,156734.0,eastern-maritime
6318,6319,Peanut butter,Condiments,New Brunswick,5.62,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,817766,127780.0,semi-continental
6319,6320,Peanut butter,Condiments,Quebec,5.3,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,8730868,1573003.0,semi-continental
6320,6321,Peanut butter,Condiments,Ontario,5.21,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,15283961,3026831.0,semi-continental
6321,6322,Peanut butter,Condiments,Manitoba,5.28,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,1423596,249750.0,cold continental
6322,6323,Peanut butter,Condiments,Saskatchewan,5.36,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,1187607,333115.0,humid continental
6323,6324,Peanut butter,Condiments,Alberta,5.41,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,4561350,1354364.0,prairie-steppe
6324,6325,Peanut butter,Condiments,British Columbia,5.57,11,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.2,5403528,1144130.0,western maritime
6325,6326,Peanut butter,Condiments,Canada,5.53,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,39276140,8155666.0,continental
6326,6327,Peanut butter,Condiments,Newfoundland and Labrador,5.61,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,533444,118283.0,humid continental
6327,6328,Peanut butter,Condiments,Prince Edward Island,5.65,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,169146,27196.0,humid continental
6328,6329,Peanut butter,Condiments,Nova Scotia,5.7,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,1035666,156734.0,eastern-maritime
6329,6330,Peanut butter,Condiments,New Brunswick,5.65,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,817766,127780.0,semi-continental
6330,6331,Peanut butter,Condiments,Quebec,5.24,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,8730868,1573003.0,semi-continental
6331,6332,Peanut butter,Condiments,Ontario,5.69,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,15283961,3026831.0,semi-continental
6332,6333,Peanut butter,Condiments,Manitoba,5.46,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,1423596,249750.0,cold continental
6333,6334,Peanut butter,Condiments,Saskatchewan,5.48,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,1187607,333115.0,humid continental
6334,6335,Peanut butter,Condiments,Alberta,5.57,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,4561350,1354364.0,prairie-steppe
6335,6336,Peanut butter,Condiments,British Columbia,5.74,12,2022,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,5403528,1144130.0,western maritime
6336,6337,Peanut butter,Condiments,Canada,5.36,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,39498018,8457425.641999999,continental
6337,6338,Peanut butter,Condiments,Newfoundland and Labrador,5.5,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,534964,28202.251999999997,humid continental
6338,6339,Peanut butter,Condiments,Prince Edward Island,5.52,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,169935,345440.25499999995,humid continental
6339,6340,Peanut butter,Condiments,Nova Scotia,5.48,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,1040195,162533.158,eastern-maritime
6340,6341,Peanut butter,Condiments,New Brunswick,5.53,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,820943,8457425.641999999,semi-continental
6341,6342,Peanut butter,Condiments,Quebec,5.12,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,8767038,132507.86,semi-continental
6342,6343,Peanut butter,Condiments,Ontario,5.54,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,15378179,1631204.1109999998,semi-continental
6343,6344,Peanut butter,Condiments,Manitoba,5.13,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,1432674,3138823.747,cold continental
6344,6345,Peanut butter,Condiments,Saskatchewan,5.23,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,1194869,1186462.8099999998,humid continental
6345,6346,Peanut butter,Condiments,Alberta,5.28,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,4598444,258990.74999999997,prairie-steppe
6346,6347,Peanut butter,Condiments,British Columbia,5.52,1,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.1,5431355,1404475.4679999999,western maritime
6347,6348,Peanut butter,Condiments,Canada,5.76,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,39498018,8457425.641999999,continental
6348,6349,Peanut butter,Condiments,Newfoundland and Labrador,5.85,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,534964,28202.251999999997,humid continental
6349,6350,Peanut butter,Condiments,Prince Edward Island,5.81,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,169935,345440.25499999995,humid continental
6350,6351,Peanut butter,Condiments,Nova Scotia,5.78,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,1040195,162533.158,eastern-maritime
6351,6352,Peanut butter,Condiments,New Brunswick,5.86,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,820943,8457425.641999999,semi-continental
6352,6353,Peanut butter,Condiments,Quebec,5.79,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,8767038,132507.86,semi-continental
6353,6354,Peanut butter,Condiments,Ontario,5.74,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,15378179,1631204.1109999998,semi-continental
6354,6355,Peanut butter,Condiments,Manitoba,5.54,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,1432674,3138823.747,cold continental
6355,6356,Peanut butter,Condiments,Saskatchewan,5.62,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,1194869,1186462.8099999998,humid continental
6356,6357,Peanut butter,Condiments,Alberta,5.67,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,4598444,258990.74999999997,prairie-steppe
6357,6358,Peanut butter,Condiments,British Columbia,5.87,2,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,6.0,5431355,1404475.4679999999,western maritime
6358,6359,Peanut butter,Condiments,Canada,6.22,3,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.7,39498018,8457425.641999999,continental
6359,6360,Peanut butter,Condiments,Newfoundland and Labrador,6.34,3,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.7,534964,28202.251999999997,humid continental
6360,6361,Peanut butter,Condiments,Prince Edward Island,6.49,3,2023,1000.0,1000.0,6000.0,240.0,500.0,0.9,340.0,180.0,20.0,5.7,169935,345440.25499999995,humid continental
